what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370980809184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370980847760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370980858257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370980882303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370980906048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370980915787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370980947565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370980962238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1370980973937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370980977062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981008288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1370981017626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981021133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981021195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981035292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981039707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981067473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981125931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981146766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981150663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370981152240
