what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982983664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982983838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982984024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982984200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982984361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982984532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982984695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982984859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982985055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982985207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982985475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982985760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982986107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982986817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982987133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982987684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982988125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1370982988593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370982994155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370982994288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1370983000358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1370983001607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370983009588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983011105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983013595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983015328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983018476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1370983024323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370983027361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1370983030471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370983044353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983045080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983047958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983049012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983053348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370983064052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983065090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983067739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983068401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983072689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370983103602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983104674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983106931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983107781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983113393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983122353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983125685
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1370983136582
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1370983136710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370983141691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983142667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983144871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983145705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983155383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370983159307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983160197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983160933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983161049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983163949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983164772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370983167354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1370983176928
