what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986474296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986475209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.print",1370986475215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370986476254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986477291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986480111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986482786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986483391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986515228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986515314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1370986524783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1370986527205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370986539223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986540356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986542185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986543095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986551620
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1370986551631
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370986552153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1370986566960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1370986574037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986575042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986577631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986578684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986605042
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1370986605065
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370986605892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986614133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986631572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986638841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986638975
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1370986680545
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1370986682031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986683791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986704786
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370986704874
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370986704972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986715626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986715719
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370986716618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1370986729581
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370986730396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1370986738225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1370986743343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1370986743777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986744562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986746400
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370986746456
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370986746457
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1370986747292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986748790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370986750109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1370986750116
